Protocol Type,syn_flag_number,syn_count,Srate,Weight,Min,Max,DHCP,psh_flag_number,HTTP,Predicted Attack Category
6.0,0.0,0.0,82.02493,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.13,1.82,10.185815,141.5,63.44,75.7,0.0,0.2,0.0,Normal
17.0,0.0,0.0,16225.991,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,1.4975231,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.24,1.63,9.969521,141.5,59.16,78.6,0.0,0.18,0.0,Normal
6.0,0.0,0.0,71697.51,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,4.9899173,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,141.61972,141.5,42.0,43.8,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,0.19432811,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,16947.654,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,25219.86,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.11,0.8,0.99,65.639824,141.5,54.44,59.12,0.0,0.0,0.0,Normal
6.0,0.9,1.73,8.995872,141.5,56.4,56.53,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,4.0353904,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,12.494786,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16612.947,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,71697.51,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.4843578,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.08,2.1,7.8026915,141.5,61.12,77.4,0.0,0.21,0.0,Normal
1.0,0.0,0.0,4.122863,141.5,42.0,42.0,0.0,0.0,0.0,Normal
0.0,0.0,0.0,0.19726633,38.5,60.0,60.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,45.777256,141.5,68.4,648.5,0.0,0.01,0.0,Normal
17.0,0.0,0.0,18727.225,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.9996188,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29167.875,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,16147.451,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20649.361,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22240.836,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18095.814,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,30840.47,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29529.63,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,21217.697,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,1.3302517,38.5,66.0,100.4,0.0,0.5,0.0,Normal
6.0,0.36,0.46,323.97372,141.5,66.2,73.44,0.0,0.01,0.0,Normal
1.0,0.0,0.0,535.3641,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15494.362,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,164.33025,141.5,42.0,56.1,0.0,0.0,0.0,Normal
17.0,0.0,0.0,30690.893,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,21862.35,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.63,0.7944541,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,119.21979,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,71089.9,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.9962606,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,167772.16,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17373.594,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.55,1.45,7.504692,141.5,55.6,56.4,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.6955705,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,26396.38,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19874.713,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,76959.7,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,57.812317,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,104857.6,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,164.2024,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,18.31218,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15857.887,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17610.021,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,56.920338,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.89,1.43,7.627269,141.5,55.38,80.94,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1430.505,141.5,175.5,820.0,0.0,0.56,0.0,Normal
6.0,0.0,0.0,4.0265164,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20226.93,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
16.69,0.0,0.0,17318.07,141.5,50.0,50.4,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,344.66925,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,10103.528,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.49,1.98,7.5175624,141.5,54.0,71.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14401.174,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,49.78934,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,23894.682,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.5444066,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,41.34804,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.0,0.0,85.07614,141.5,54.0,63.7,0.0,0.0,0.0,Normal
1.0,0.0,0.0,5.7523003,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.89,1.39,37.670704,141.5,55.12,55.6,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,3321.649,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,31.214819,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,9343.921,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.63882256,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,91180.52,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,20.69279,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,83055.52,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,39902.99,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,30767.508,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,16477.842,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,1.5135167,38.5,70.5,111.0,0.0,0.5,0.0,Normal
6.0,1.0,1.21,8.240871,141.5,54.8,54.84,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,34.018856,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,34.889835,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24236.764,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.16,0.0,0.0,194.41393,141.5,42.0,42.6,0.0,0.0,0.0,Normal
17.0,0.0,0.0,95967.01,141.5,50.0,68.2,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,18158.145,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18939.854,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.6433635,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,2.9998574,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,160.10728,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16477.564,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,4439.5913,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.997262,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,2.01,0.4777814,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1.0805224,244.6,66.0,932.0,0.0,0.5,0.0,Normal
16.05,0.0,0.0,6030.461,141.5,50.8,55.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,19358.254,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,152.8537,141.5,42.0,47.4,0.0,0.0,0.0,Normal
6.0,1.0,1.0,3.994172,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,80659.695,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,1427.8544,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,27348.865,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15405.835,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,8097.112,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,145.57056,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,30.031532,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,15.055148,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,44384.168,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17625.27,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,31.497519,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20333.19,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,8.518372,141.5,54.0,56.53,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14729.892,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19253.28,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19870.479,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.1346688,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21292.59,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,22.91162,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,142179.8,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,6.273251,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.19,1.82,10.287984,141.5,55.0,75.5,0.0,0.14,0.0,Normal
17.0,0.0,0.0,18977.49,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,55.229397,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.94,1.0,7.379996,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.7154621,244.6,80.0,114.5,0.0,1.0,0.0,Normal
6.0,0.0,0.0,63.536583,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,62601.55,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,52.6852,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,65436.574,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.52,0.74453014,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,15183.001,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,152520.14,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,30637.639,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,2.0,114.14564,141.5,1494.0,1494.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,25082.752,141.5,50.0,53.12,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,23065.182,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,25.178793,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,25492.797,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,158.38017,141.5,42.0,43.16,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17978.41,141.5,50.0,173.1,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19359.127,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,3.4206052,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,12443.221,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,3.9622865,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,177.74734,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,6306.5713,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,135.6853,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,55.63438,141.5,54.0,54.0,0.0,0.0,0.0,Normal
12.49,0.0,0.0,10389.976,141.5,571.5,685.5,0.0,0.01,0.0,DDoS-UDP
17.0,0.0,0.0,16593.805,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.82,1.96,5.864667,141.5,54.0,54.6,0.0,0.0,0.0,Normal
6.0,0.0,0.0,47.83322,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,150.58986,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.27,0.86,1144.518,141.5,67.3,73.7,0.0,0.25,0.0,Normal
6.0,0.0,0.0,83.00225,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,1.4985164,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,23228.541,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,515.8209,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,14072.061,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,36.300335,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,85.86075,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,52.6852,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,9203.262,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,14948.645,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,23357.936,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,402.4132,141.5,56.38,56.4,0.0,0.0,0.0,DDoS-SYN
6.0,0.23,2.17,11.413945,141.5,64.0,81.9,0.0,0.32,0.0,Normal
6.0,0.03,1.1,7.4474044,141.5,54.72,71.4,0.0,0.07,0.0,Normal
1.0,0.0,0.0,22.59513,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,112.4934,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.9911077,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,314.1683,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,91.1617,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,152.86714,141.5,42.0,51.28,0.0,0.0,0.0,Normal
1.0,0.0,0.0,144631.17,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,137.4269,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17711.4,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18541.473,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,8.9832735,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19884.93,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17912.48,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,153.60959,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,2.2496214,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.47,58.374374,141.5,55.3,56.16,0.0,0.0,0.0,DDoS-SYN
6.0,0.77,1.09,57.558323,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,3.998453,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18254.25,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,85.83084,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,47329.816,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,1.1870236,38.5,67.9,87.4,0.0,0.5,0.0,Normal
6.0,1.0,2.0,0.28137937,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,68759.08,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,28973.24,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,5.809232,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1.4082307,244.6,66.0,110.4,0.0,0.5,0.0,Normal
6.0,0.0,0.0,144.07944,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29212.13,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,170.15228,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.71696216,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.89,1.65,13.202273,141.5,55.38,78.8,0.0,0.0,0.0,Normal
6.0,0.75,1.56,6.128842,141.5,54.97,57.6,0.0,0.0,0.0,Normal
1.0,0.0,0.0,24672.377,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21403.094,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
7.1,0.0,0.0,1.5000497,244.6,66.0,931.0,0.0,0.5,0.0,Normal
6.0,0.0,0.0,3.9998446,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22648.057,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28519.387,141.5,50.0,59.22,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,5.702983,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,6.832149,141.5,42.0,42.0,0.0,0.0,0.0,Normal
15.56,0.0,0.0,13528.434,141.5,50.0,53.2,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,49.72181,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,2.0008047,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.59055966,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,67768.36,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,24836.822,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,127.495316,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,29.384634,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.48,1.44,41.66881,141.5,54.0,54.56,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,1258.1371,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.8723505,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,666.36224,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21907.027,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,135.72546,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,5.454838,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19471.256,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
14.14,0.0,0.0,17769.42,141.5,50.0,385.5,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,151.2009,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,158.21819,141.5,42.0,80.2,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29871.299,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,2.0,0.4681759,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,91.28918,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.0014362,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.4,1.75,7.2648096,141.5,54.84,55.6,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26372.926,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,2.3831856,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18832.95,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.8716744,244.6,66.0,114.9,0.0,0.5,0.0,Normal
17.0,0.0,0.0,17683.527,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,22.336386,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,90200.086,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,48.295742,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24940.0,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,79.27692,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.0001116,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17954.438,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.32,0.0,0.0,155.07376,141.5,42.0,116.56,0.0,0.0,0.0,Normal
6.0,0.05,1.0,25.08865,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,52.96875,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,11699.263,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,24752.568,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15242.772,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
5.95,0.0,0.0,0.5299772,141.5,54.0,55.6,0.0,0.0,0.0,Normal
6.0,1.0,1.59,1.352287,141.5,55.97,56.8,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,17935.27,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,31.590513,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,9766.442,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,31.00828,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.56,0.88,42.135918,141.5,54.84,56.2,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,106184.914,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,30.836617,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,156.92064,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,6.981448,141.5,54.0,69.8,0.0,0.01,0.0,Normal
6.0,0.0,0.0,14301.863,141.5,54.12,61.62,0.0,0.06,0.0,Normal
17.0,0.0,0.0,19266.102,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.13,0.2,30617.951,141.5,57.7,78.2,0.0,0.15,0.0,Normal
6.0,0.0,0.0,27.628185,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,38.826756,141.5,42.0,45.44,0.0,0.0,0.0,Normal
6.0,0.53,2.0,6.5102277,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,23787.957,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
16.89,0.0,0.0,26837.58,141.5,50.0,151.0,0.0,0.01,0.0,DoS-UDP
1.0,0.0,0.0,178.81198,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,3.8004024,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20472.084,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.14,0.78,19.529911,141.5,101.44,841.5,0.0,0.17,0.0,Normal
1.0,0.0,0.0,311.3091,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,1.9902298,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,85.56697,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,170.56229,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29429.836,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,21344.19,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
0.94,0.0,0.0,30.306978,141.5,42.0,47.6,0.0,0.0,0.0,Normal
1.0,0.0,0.0,28.781927,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,261656.69,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17201.049,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
